UF;cidade;publicacao;data_publicacao;link;titulo_publicacao;texto_contrato
Estado do Pará;Prefeitura Municipal de Ulianópolis;Edição Nº 205 de 29/10/2021 - Pág. 280;29/10/2021;https://www.in.gov.br/web/dou/-/extratos-de-contratos-356020724;"
        EXTRATOS DE CONTRATOS
      ";"Contrato Nº 20210269 Contratante: Prefeitura Municipal de Ulianópolis Contratada: VHT SERVIÇOS E EVENTOS EIRELLI, inscrita no CNPJ sob o n° 34.307.994/0001-05 Objeto: Contratação de empresa especializada para serviços de consultoria, projetos e instalação de infraestrutura de redes de computadores/telecomunicações, assim como, treinamentos e capacitação em informática para atender as necessidades da Prefeitura Municipal de Ulianópolis. Origem: Dispensa de Licitação Nº 023/2021-DL/PMU. Fundamento Legal: Lei 8.666/93 Vigência: 01/10/2021 à 31/12/2021, Valor: R$ 16.200,00.Contrato Nº 20210289 Contratante: Prefeitura Municipal de Ulianópolis Contratada: VHT SERVIÇOS E EVENTOS EIRELLI, inscrita no CNPJ sob o n° 34.307.994/0001-05 Objeto: Contratação de empresa para serviços de locação de ""palco, camarim, som e iluminação"" para atender ao show de encerramento da Marcha para Jesus. Origem: Dispensa de Licitação Nº 024/2021-DL/PMU. Fundamento Legal: Lei 8.666/93 Vigência: 28/10/2021 à 28/12/2021, Valor: R$ 17.000,00.Contrato Nº 20210290 Contratante: Prefeitura Municipal de Ulianópolis Contratada: STOPTODDE PROMOÇÕES E SERVIÇOS EIRELLI, inscrita no CNPJ sob o n° 24.649.810/0001-31 Objeto: Contratação de empresa para serviços de locação de banheiros químicos, arquibancada e tendas de para atender ao show de encerramento da Marcha para Jesus. Origem: Dispensa de Licitação Nº 025/2021-DL/PMU. Fundamento Legal: Lei 8.666/93 Vigência: 28/10/2021 à 28/12/2021, Valor: R$ 17.000,00."
Estado do Pará;Prefeitura Municipal de Dom Eliseu;Edição Nº 204 de 28/10/2021 - Pág. 261;28/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-n-20210348-355794594;"
        EXTRATO DE CONTRATO nº 20210348
      ";INEXIGIBILIDADE Nº 6/2021-2010001. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO, CNPJ:22.453.776/0001-08.CONTRATADA(O): LUARÁ PRODUÇÕES E EVENTOS LTDA, CNPJ:12.144.287/0001-02.OBJETO: Contratação da Banda Lamazon para apresentação de show artístico em decorrência da realização em Homenagem ao dia do Servidor Público no Município de Dom Eliseu do Pará. Fundamentado no Art.25. c/c Art.13, Inciso III da Lei nº 8.666/93 e suas alterações.VALOR TOTAL: R$ 45.000,00 (quarenta e cinco mil reais)PROGRAMA DE TRABALHO.......: Exercício 2021 Atividade 1010.133920033.2.077 Apoio, Realização de eventos Artisticos e Culturais., Classificação econômica 3.3.90.39.00 Outros serv. de terc. pessoa jurídica, Subelemento 3.3.90.39.99, no valor de R$ 45.000,00VIGÊNCIA...................: 25 de Outubro de 2021 a 31 de Dezembro de 2021
Estado do Pará;Prefeitura Municipal de Ulianópolis;Edição Nº 200 de 22/10/2021 - Pág. 266;22/10/2021;https://www.in.gov.br/web/dou/-/extrato-contrato-354273918;"
        EXTRATO CONTRATO
      ";Contrato Nº 20210283 Contratante: Prefeitura Municipal de Ulianópolis Contratada: ZEROUM COMUNICAÇÃO E VIAGENS LTDA, Pessoa Jurídica, inscrita no CNPJ sob o n° 29.871.389/0001-22 Objeto: Contratação de Show Musical Nacional da Cantora Midian Lima, que ocorrerá na Praça dos Três Poderes a fim de atender as necessidades da Secretaria Municipal de Cultura de Ulianópolis/PA Origem: Inexigibilidade Nº 014/2021-IN/PMU. Fundamento Legal: Lei 8.666/93 Vigência: 21/10/2021 à 21/12/2022, Valor: R$ 65.000,00.
Ministério da Economia;Banco da Amazônia S.A.;Edição Nº 199 de 21/10/2021 - Pág. 51;21/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-353866016;"
        EXTRATO DE CONTRATO
      ";"PA-SECRE-COPMA 2021/043; Contrato: 2021/167; Patrocinado: Daniel Freitas de Araújo; CPF/MF: 373.163.972-68; Objeto: Patrocínio do Projeto ""SHOW AMA 2021""; Modalidade: Inexigibilidade; Fundamento Legal: §3º do art. 27 da Lei nº 13.303/2016; Item Orçamentário: Crédito com recursos próprios disponível em Orçamento; Valor Total: R$14.700,00; Vigência: 14/10/2021 a 30/01/2022; Data da assinatura: 14/10/2021; Decisão: Comitê de Coordenadores da SECRE em 07/10/2021. Edson Benedito Carvalho Braga Gerente Executivo da Gerência de Patrimônio, Logística, Contratações e Gestão de Contratos."
Ministério da Economia;Banco da Amazônia S.A.;Edição Nº 197 de 19/10/2021 - Pág. 50;19/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-353108348;"
        EXTRATO DE CONTRATO
      ";"PA-SECRE-COPMA 2021/033; Contrato: 2021/159; Patrocinado: SINDICATO RURAL DE SANTARÉM; CNPJ/MF: 04.540.761/0001-97; Objeto: Patrocínio do Projeto ""SHOW AGRO TAPAJÓS"": Modalidade: Inexigibilidade; Fundamento Legal: §3º do Art. 27 da Lei 13.303/2016; Item Orçamentário: Crédito com recursos próprios disponível em Orçamento; Valor total: R$18.000,00; Vigência: 01/10/2021 a 30/12/2021; Data da assinatura: 01/10/2021; Decisão: CPPP-DG do Banco em 18/08/2021."
Estado do Mato Grosso do Sul;Prefeitura Municipal de Porto Murtinho;Edição Nº 196 de 18/10/2021 - Pág. 236;18/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-n-87/2021-352962616;"
        EXTRATO De CONTRATO Nº 87/2021
      ";"PROCESSO ADMINISTRATIVO Nº 230/2021 - INEXIGIBILIDADE Nº 6/2021PARTES: PREFEITURA MUNICIPAL DE PORTO MURTINHO MS e a empresa AGUA COMUNICAÇÃO TV EIRELI.OBJETO: CONTRATAÇÃO DA EMPRESA AGUA COMUNICAÇÃO TV EIRELI PARA REALIZAÇÃO DE SHOW A SER APRESENTADO PELA DUPLA TONY E ALBERTO, NO EVENTO ""III FESTIVAL FOLCLÓRICO DO TORO CANDIL"" NA DATA DE 07 DE DEZEMBRO DO CORRENTE ANO, CONFORME O CONVÊNIO Nº 887002/2019/MINISTERIO DO TURISMO E A PREFEITURA MUNICIPAL DE PORTO MURTINHO - MS.PRAZO: O prazo de vigência desta contratação será até 31 de Dezembro de 2021 contados da data da assinatura do presente contrato, podendo ser aditado ou prorrogado em conformidade com a Lei Federal 8.666/93.VALOR: O valor ajustado para o pagamento em contraprestação aos serviços descritos no item será de R$ 10.000,00 (dez mil Reais).DOTAÇÃO ORÇAMENTÁRIA: As despesas decorrentes deste Contrato correrão por conta da seguinte dotação orçamentária:Órgão: 07 - SECRETARIA MUNICIPAL DE CULTURA, TURISMO E DESENVOLVIMENTO LOCALUnidade: 07.01 - SECRETARIA MUNICIPAL DE CULTURA, TURISMO E DESENVOLVIMENTO LOCALFuncional: 13.392.0013 - Difusão CulturalProjeto/Atividade: 2.033 - Promoção da Cultura LocalElemento: 33.90.39.00.00.00.00.00.01.0027 (0027) - Outros Serviços de Terceiros - Pessoa JurídicaCódigo Reduzido: 251DATA: 13 de outubro de 2021ASSINAM: Bárbara Aires Viana - ContratanteMara Lúcia Freitas Silvestre - Contratada"
Estado do Mato Grosso do Sul;Prefeitura Municipal de Porto Murtinho;Edição Nº 196 de 18/10/2021 - Pág. 236;18/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-n-86/2021-352962538;"
        EXTRATO De CONTRATO Nº 86/2021
      ";"PROCESSO ADMINISTRATIVO Nº 229/2021 - INEXIGIBILIDADE Nº 5/2021PARTES: PREFEITURA MUNICIPAL DE PORTO MURTINHO MS e a empresa AGUA COMUNICAÇÃO TV EIRELI.OBJETO: CONTRATAÇÃO DA EMPRESA AGUA COMUNICAÇÃO TV EIRELI PARA REALIZAÇÃO DE SHOW A SER APRESENTADO PELO CANTOR IRWING FERREIRA E CIA DE DANZA GUARANI, NO EVENTO ""III FESTIVAL FOLCLÓRICO DO TORO CANDIL"" NA DATA DE 07 DE DEZEMBRO DO CORRENTE ANO, CONFORME O CONVÊNIO Nº 887002/2019/MINISTERIO DO TURISMO E A PREFEITURA MUNICIPAL DE PORTO MURTINHO MS.PRAZO: O prazo de vigência desta contratação será até 31 de Dezembro de 2021 contados da data da assinatura do presente contrato, podendo ser aditado ou prorrogado em conformidade com a Lei Federal 8.666/93.VALOR: O valor ajustado para o pagamento em contraprestação aos serviços descritos no item será de R$ 10.000,00 (dez mil Reais).DOTAÇÃO ORÇAMENTÁRIA: As despesas decorrentes deste Contrato correrão por conta da seguinte dotação orçamentária:Órgão: 07 - SECRETARIA MUNICIPAL DE CULTURA, TURISMO E DESENVOLVIMENTO LOCALUnidade: 07.01 - SECRETARIA MUNICIPAL DE CULTURA, TURISMO E DESENVOLVIMENTO LOCALFuncional: 13.392.0013 - Difusão CulturalProjeto/Atividade: 2.033 - Promoção da Cultura LocalElemento: 33.90.39.00.00.00.00.00.01.0027 (0027) - Outros Serviços de Terceiros - Pessoa JurídicaCódigo Reduzido: 251DATA: 13 de outubro de 2021ASSINAM: Bárbara Aires Viana - ContratanteMara Lúcia Freitas Silvestre - Contratada"
Estado do Mato Grosso do Sul;Prefeitura Municipal de Porto Murtinho;Edição Nº 196 de 18/10/2021 - Pág. 236;18/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-n-89/2021-352851207;"
        EXTRATO De CONTRATO Nº 89/2021
      ";"PROCESSO ADMINISTRATIVO Nº 232/2021 - INEXIGIBILIDADE Nº 8/2021PARTES: PREFEITURA MUNICIPAL DE PORTO MURTINHO MS e a empresa GERALDO CRISTOVAO MIRANDA ESPINDOLA - ME.OBJETO: CONTRATAÇÃO DA EMPRESA GERALDO CRISTOVÃO MIRANDA ESPINDOLA - ME PARA REALIZAÇÃO DE SHOW A SER APRESENTADO PELO CANTOR GERALDO ESPINDOLA, NO EVENTO ""III FESTIVAL FOLCLÓRICO DO TORO CANDIL"" NA DATA DE 08 DE DEZEMBRO DO CORRENTE ANO, CONFORME O CONFORME O CONVÊNIO Nº 887002/2019/MINISTERIO DO TURISMO E A PREFEITURA MUNICIPAL DE PORTO MURTINHO - MS.PRAZO: O prazo de vigência desta contratação será até 31 de Dezembro de 2021 contados da data da assinatura do presente contrato, podendo ser aditado ou prorrogado em conformidade com a Lei Federal 8.666/93.VALOR: O valor ajustado para o pagamento em contraprestação aos serviços descritos no item será de R$ 12.000,00 (doze mil Reais).DOTAÇÃO ORÇAMENTÁRIA: As despesas decorrentes deste Contrato correrão por conta da seguinte dotação orçamentária:Órgão: 07 - SECRETARIA MUNICIPAL DE CULTURA, TURISMO E DESENVOLVIMENTO LOCALUnidade: 07.01 - SECRETARIA MUNICIPAL DE CULTURA, TURISMO E DESENVOLVIMENTO LOCALFuncional: 13.392.0013 - Difusão CulturalProjeto/Atividade: 2.033 - Promoção da Cultura LocalElemento: 33.90.39.00.00.00.00.00.01.0027 (0027) - Outros Serviços de Terceiros - Pessoa JurídicaCódigo Reduzido: 251DATA: 13 de outubro de 2021ASSINAM: Bárbara Aires Viana - ContratanteGeraldo Cristovão Miranda Espindola- Contratado"
Estado do Mato Grosso do Sul;Prefeitura Municipal de Porto Murtinho;Edição Nº 196 de 18/10/2021 - Pág. 236;18/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-n-88/2021-352851129;"
        EXTRATO De CONTRATO Nº 88/2021
      ";"PROCESSO ADMINISTRATIVO Nº 231/2021 - INEXIGIBILIDADE Nº 7/2021PARTES: PREFEITURA MUNICIPAL DE PORTO MURTINHO MS e a empresa STUDIO B. COMPANI - ME.OBJETO: CONTRATAÇÃO DA EMPRESA STUDIO B. COMPANI LTDA - ME PARA REALIZAÇÃO DE SHOW A SER APRESENTADO PELO CANTOR MARCELO LOUREIRO, NO EVENTO ""III FESTIVAL FOLCLÓRICO DO TORO CANDIL"" NA DATA DE 07 DE DEZEMBRO DO CORRENTE ANO, CONFORME O CONVÊNIO Nº 887002/2019/MINISTERIO DO TURISMO E A PREFEITURA MUNICIPAL DE PORTO MURTINHO - MS.PRAZO: O prazo de vigência desta contratação será até 31 de Dezembro de 2021 contados da data da assinatura do presente contrato, podendo ser aditado ou prorrogado em conformidade com a Lei Federal 8.666/93.VALOR: O valor ajustado para o pagamento em contraprestação aos serviços descritos no item será de R$ 10.000,00 (dez mil Reais).DOTAÇÃO ORÇAMENTÁRIA: As despesas decorrentes deste Contrato correrão por conta da seguinte dotação orçamentária:Órgão: 07 - SECRETARIA MUNICIPAL DE CULTURA, TURISMO E DESENVOLVIMENTO LOCALUnidade: 07.01 - SECRETARIA MUNICIPAL DE CULTURA, TURISMO E DESENVOLVIMENTO LOCALFuncional: 13.392.0013 - Difusão CulturalProjeto/Atividade: 2.033 - Promoção da Cultura LocalElemento: 33.90.39.00.00.00.00.00.01.0027 (0027) - Outros Serviços de Terceiros - Pessoa JurídicaCódigo Reduzido: 251DATA: 13 de outubro de 2021ASSINAM: Bárbara Aires Viana - ContratanteNeusa Maria Ficagna Fernandes - Contratada"
Prefeitura Municipal de Teresina;Superintendência de Desenvolvimento Urbano - SDU Leste;Edição Nº 194 de 14/10/2021 - Pág. 355;14/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-352309691;"
        EXTRATO DE CONTRATO
      ";"Contrato nº 008/2020-SDU LESTE, referente ao PREGÃO ELETRÔNICO nº 113/2019 - SRP, Proc. nº 042.2977/2019 - SDU LESTE. EMPRESA: BR INFORMÁTICA LTDA, CNPJ nº 08.050.832/0001-24. OBJETO: Contratação de Empresa para AQUISIÇÃO DE MOBILIÁRIOS E EQUIPAMENTOS, DO COMPLEXO DE JUDÔ SARAH MENEZES, nas seguintes especificações: LOTE 4 - BEBEDOURO DE COLUNA TIPO GELÁGUA PARA GARRAFÃO 20 LITROS, 2 (DUAS) UNIDADES; LOTE 5 - MESA DE ESCRITÓRIO E RECEPÇÃO MEDINDO 1,00 X 0,60 COM 2 GAVETAS, 6 (SEIS) UNIDADES; LOTE 11 - FOGÃO COM ACENDIMENTO AUTOMÁTICO E 6 OCAS COM QUEIMADORES POTENTES, BOTÕES REMOVÍVEIS, ARO PROTETOR QUE PROTEGE CONTRA ENTRADA DE SUJEIRA, 1 (UMA) UNIDADE; LOTE 13 - MICROONDAS CAPACIDADE P/ 30 LITROS, 1 (UMA) UNIDADE; LOTE 16 - SUPORTE PROTETOR DATA SHOW TETO BANDEJA, 2 (DUAS) UNIDADES; LOTE 20 - CÔMODA COM 04 GAVETAS E PUXADORES, 10 (DEZ) UNIDADES; LOTE 21 - BEBEDOURO ELÉTRICO COM 2 TORNEIRAS, 2 (DUAS) UNIDADES. PRAZO DE VIGÊNCIA: 12 (doze) meses. VALOR: R$ 9.965,90 (nove mil, novecentos sessenta cinco reais e noventa centavos). DATA DE ASSINATURA: 12/02/2020. Assinam, pela Contratante: João Eulálio de Pádua; e pela Contratada: Edileide de Miranda Lopes."
Ministério da Educação;Fundação Universidade Federal de Roraima;Edição Nº 192 de 08/10/2021 - Pág. 141;08/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-n-28/2021-uasg-154080-ufrr-351441435;"
        EXTRATO DE CONTRATO Nº 28/2021 - UASG 154080 - UFRR
      ";Nº Processo: 23129.009079/2021-19.Inexigibilidade Nº 15/2021. Contratante: UNIVERSIDADE FEDERAL DE RORAIMA.Contratado: 005.967.822-41 - ANA LUIZA DE OLIVEIRA PINTO. Objeto: Contratação dos serviços dos músicos Ana Luiza e Neuber Uchoa para realização de show musical em alusão aos 32 anos da Universidade Federal de Roraima (UFRR) e apresentação da premiação do concurso escuta poética.Fundamento Legal: LEI 8.666 / 1993 - Artigo: 25 - Inciso: III. Vigência: 06/10/2021 a 06/10/2022. Valor Total: R$ 3.500,00. Data de Assinatura: 06/10/2021.(COMPRASNET 4.0 - 07/10/2021).
Ministério da Educação;Fundação Universidade Federal de Roraima;Edição Nº 192 de 08/10/2021 - Pág. 141;08/10/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-n-29/2021-uasg-154080-ufrr-351379446;"
        EXTRATO DE CONTRATO Nº 29/2021 - UASG 154080 - UFRR
      ";Nº Processo: 23129.009079/2021-79.Inexigibilidade Nº 15/2021. Contratante: UNIVERSIDADE FEDERAL DE RORAIMA.Contratado: 074.739.582-91 - NEUBER FRANCISCO MELO UCHOA. Objeto: Contratação dos serviços dos músicos Ana Luiza e Neuber Uchoa para realização de show musical em alusão aos 32 anos da Universidade Federal de Roraima (UFRR) e apresentação da premiação do concurso escuta poética. Fundamento Legal: LEI 8.666 / 1993 - Artigo: 25 - Inciso: III. Vigência: 07/10/2021 a 07/10/2022. Valor Total: R$ 3.500,00. Data de Assinatura: 07/10/2021.(COMPRASNET 4.0 - 07/10/2021).
Estado do Pará;PREFEITURA MUNICIPAL DE CANAÃ DOS CARAJÁS;Edição Nº 186 de 30/09/2021 - Pág. 272;30/09/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-348826382;"
        EXTRATO DE CONTRATO
      ";CONTRATO Nº: 20219506. ORIGEM: INEXIGIBILIDADE Nº 235/2021/PMCCCONTRATANTE: PREFEITURA MUNICIPAL DE CANAÃ DOS CARAJÁS CONTRATADA(O): N T PRODUÇÕES LTDA. OBJETO: Contratação de evento artístico de SHOW DE HUMOR COM OS COMEDIANTES (NILTON PINTO E TOM CARVALHO) para o dia 02 DE OUTUBRO de 2021 em alusão a COMEMORAÇÃO DOS 27ANOS DE CANAA DOS CARAJÁS, e da 5ª FEIRA DE NEGÓCIOS DE FENECAN, no município de Canaã dos Carajás- PA VALOR TOTAL: R$ 35.000,00 (trinta e cinco mil reais). PROGRAMA DE TRABALHO: Exercício 2021 Atividade 1003.041221315.2.012 Realizar Eventos e Datas Comemorativas , Classificação econômica 3.3.90.39.00 Outros serv. de terc. pessoa jurídica, Subelemento 3.3.90.39.22, no valor de R$ 35.000,00.Fonte de Recurso 1561 FISCAL DO CONTRATO : JEFFERSON DE ALMEIDA SILVA, CPF nº 978.805.662 -87, Matricula: 0231912 - , Port. 132/2021 - GP. VIGÊNCIA: 28 de Setembro de 2021 a 28 de Setembro de 2022 DATA DA ASSINATURA: 28 de Setembro de 2021.
Ministério da Economia;Banco da Amazônia S.A.;Edição Nº 185 de 29/09/2021 - Pág. 45;29/09/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-348360821;"
        EXTRATO DE CONTRATO
      ";"ESPECIE PA-SECRE-COPMA 2020/045; Contrato: 2021/123; Patrocinada: JULIANA OLIVEIRA SINIMBU DE LIMA; CPF/MF: 818.263.382-68; Objeto: Patrocínio do Projeto ""Juliana Sinimbu Show Disco 4""; Modalidade: Inexigibilidade; Fundamento Legal: §3º do art. 27 da Lei nº 13.303/2016; Item Orçamentário: Crédito com recursos próprios disponível em Orçamento; Valor Total: R$20.000,00; Vigência: 22/09/2021 a 30/03/2022; Data da assinatura: 22/09/2021; Decisão: Diretoria Executiva do Banco em 30/12/2020."
Ministério da Economia;Banco da Amazônia S.A.;Edição Nº 185 de 29/09/2021 - Pág. 45;29/09/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-348331882;"
        EXTRATO DE CONTRATO
      ";"ESPECIE PA-SECRE-COPMA 2020/045; Contrato: 2021/123; Patrocinada: JULIANA OLIVEIRA SINIMBU DE LIMA; CPF/MF: 818.263.382-68; Objeto: Patrocínio do Projeto ""Juliana Sinimbu Show Disco 4""; Modalidade: Inexigibilidade; Fundamento Legal: §3º do art. 27 da Lei nº 13.303/2016; Item Orçamentário: Crédito com recursos próprios disponível em Orçamento; Valor Total: R$20.000,00; Vigência: 22/09/2021 a 30/03/2022; Data da assinatura: 22/09/2021; Decisão: Diretoria Executiva do Banco em 30/12/2020."
Estado do Pará;PREFEITURA MUNICIPAL DE CANAÃ DOS CARAJÁS;Edição Nº 184 de 28/09/2021 - Pág. 256;28/09/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-348063243;"
        EXTRATO DE CONTRATO
      ";CONTRATO Nº: 20219503ORIGEM: INEXIGIBILIDADE Nº 236/2021/PMCCCONTRATANTE: PREFEITURA MUNICIPAL DE CANAÃ DOS CARAJÁS.CONTRATADA(O): ALIC PARTICIPAÇÕES E ENTRETENIMENTOS LTDA.OBJETO: Contratação de evento artístico de SHOW da BANDA XAND AVIÃO, para o dia 04 de outubro de 2021 em alusão da Comemoração aos 27 ANOS de CANAÃ DOS CARAJÁS no município de Canaã dos Carajás- PA.VALOR TOTAL.: R$ 300.000,00 (trezentos mil reais).PROGRAMA DE TRABALHO: Exercício 2021 Atividade 1003.041221315.2.012 Realizar Eventos e Datas Comemorativas , Classificação econômica 3.3.90.39.00 Outros serv. de terc. pessoa jurídica, Subelemento 3.3.90.39.22, no valor de R$ 300.000,00.VIGÊNCIA: 24 de Setembro de 2021 a 24 de Setembro de 2022.DATA DA ASSINATURA: 24 de Setembro de 2021.
Estado do Pará;Prefeitura Municipal de São Domingos do Araguaia;Edição Nº 183 de 27/09/2021 - Pág. 474;27/09/2021;https://www.in.gov.br/web/dou/-/extrato-de-contrato-347871710;"
        Extrato de Contrato
      ";Contrato nº: 20210366Origem: Inexigibilidade nº 6/2021-022-PMSDAContratante: Prefeitura Municipal de São Domingos do AraguaiaContratada: E. A. Ribeiro Eventos EireliObjeto: Contratação de Show Artístico do Cantor Daniel do Arcodeon para a Programação Cultural de Comemoração do Aniversário de 30 Anos de São Domingos do Araguaia-PA.Valor Total: R$ 10.000,00 (Dez Mil Reais)Vigência: 17 de Setembro de 2021 a 31 de Dezembro de 2021Data da Assinatura: 17 de Setembro De 2021Programas d7e Trabalho: Exercício 2021 Atividade 0114.133920052.2.148 Manutenção dos Eventos Municipais , Classificação econômica 3.3.90.39.00 Outros serv. de terc. pessoa jurídica, Subelemento 3.3.90.39.23.
Estado do Pará;Prefeitura Municipal de São Domingos do Araguaia;Edição Nº 182 de 24/09/2021 - Pág. 277;24/09/2021;https://www.in.gov.br/web/dou/-/extratos-de-contratos-347323479;"
        Extratos de Contratos
      ";Contrato Nº: 20210372 Origem: Inexigibilidade Nº 6/2021-023-PMSDA, Contratante: Prefeitura Municipal de São Domingos do Araguaia, Contratada: Diego Pereira Alencar, Objeto: Contratação de show artístico do cantor Kevin Baetz para a programação cultural de comemoração do aniversário de 30 anos de São Domingos do Araguaia-PA, Valor Total: R$ 15.000,00 (Quinze Mil Reais). Vigência: 23 de Setembro de 2021 a 31 de Dezembro De 2021. Data da assinatura: 23 de Setembro de 2021.Contrato Nº: 20210378, Origem: Inexigibilidade Nº 6/2021-024-PMSDA, Contratante: Prefeitura Municipal de São Domingos do Araguaia, Contratada: Goldem Produções e Eventos Em Geral Eireli - ME, OBJETO: Contratação de show artístico do cantor Israel Novaes para a programação cultural de comemoração do aniversário de 30 anos de São Domingos do Araguaia-PA. Valor Total: R$ 54.000,00 (Cinquenta e Quatro Mil Reais). Vigência: 23 De Setembro de 2021 a 31 de Dezembro de 2021. Data da assinatura: 23 de Setembro de 2021.Programas de Trabalho: Exercício 2021 Atividade 0114.133920052.2.148 Manutenção dos Eventos Municipais, Classificação econômica 3.3.90.39.00 Outros serv. de terc. pessoa jurídica, Subelemento 3.3.90.39.23. São Domingos do Araguaia - PA, 23 de Setembro de 2021.
